resource_id,resource_type,subject,topic,learning_goal,vark_visual,vark_auditory,vark_reading,vark_kinesthetic,difficulty_level,effectiveness_rating,url,,description,duration_minutes,,has_visuals,has_audio,has_text,is_interactive,,,,user_ratings_average,completion_rate,,time_spent_average,,,,,,vark_dominant_style
EDU_000846,animation,Music,Classical Music,Prepare for standardized tests and assessments,66,16,23,3,Expert,4.7,https://phet.colorado.edu/en/simulations,,Music - Classical Music: Prepare for standardized tests and assessments,25,,True,False,False,False,,,,3.7,0.71,,25,,,,,,vark_visual
EDU_000847,animation,Music,Music Education,Develop practical skills and competencies,9,76,18,46,Intermediate,4.9,https://phet.colorado.edu/en/simulations,,Music - Music Education: Develop practical skills and competencies,42,,True,False,False,False,,,,3.81,0.62,,46.3,,,,,,vark_auditory
EDU_000848,documentary,Music,Performance,Connect concepts to everyday experiences,55,6,97,41,Expert,4.6,https://www.nationalgeographic.com/science/,,Music - Performance: Connect concepts to everyday experiences,25,,False,False,False,False,,,,3.57,0.78,,22.5,,,,,,vark_reading
EDU_000849,documentary,Music,Performance,Develop practical skills and competencies,9,67,3,0,Advanced,4.8,https://www.pbs.org/show/nova/,,Music - Performance: Develop practical skills and competencies,61,,False,False,False,False,,,,4.96,0.67,,56.9,,,,,,vark_auditory
EDU_000850,text,Music,Performance,Apply knowledge to solve real-world problems,27,85,34,14,Advanced,4.9,https://www.britannica.com/art/music,,Music - Performance: Apply knowledge to solve real-world problems,26,,False,False,True,False,,,,3.89,0.88,,31,,,,,,vark_auditory
EDU_000851,documentary,Music,Musical Instruments,Prepare for standardized tests and assessments,35,31,92,10,Beginner,4.7,https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q,,Music - Musical Instruments: Prepare for standardized tests and assessments,37,,False,False,False,False,,,,3.79,0.87,,34.7,,,,,,vark_reading
EDU_000852,webinar,Music,Music History,Prepare for standardized tests and assessments,29,19,19,97,Beginner,4.6,https://www.edx.org/learn/math,,Music - Music History: Prepare for standardized tests and assessments,24,,False,True,False,False,,,,3.54,0.67,,27.3,,,,,,vark_kinesthetic
EDU_000853,project,Music,Performance,Synthesize information from multiple sources,61,22,22,37,Beginner,3.1,https://brilliant.org/courses/,,Music - Performance: Synthesize information from multiple sources,83,,False,False,False,False,,,,4.99,0.64,,86,,,,,,vark_visual
EDU_000854,case_study,Music,Music Technology,Understand fundamental concepts and principles,81,56,27,10,Advanced,3.1,https://en.wikipedia.org/wiki/Portal:Mathematics,,Music - Music Technology: Understand fundamental concepts and principles,45,,False,False,True,False,,,,4.59,0.85,,48,,,,,,vark_visual
EDU_000855,webinar,Music,Popular Music,Analyze and evaluate information critically,86,0,44,24,Advanced,4.8,https://www.coursera.org/learn/learning-how-to-learn,,Music - Popular Music: Analyze and evaluate information critically,58,,False,True,False,False,,,,4.08,0.71,,62.6,,,,,,vark_visual
EDU_000856,podcast,Music,Musical Instruments,Prepare for standardized tests and assessments,15,86,14,35,Advanced,3.4,https://podcasts.apple.com/us/podcast/stuff-you-should-know/id278981407,,Music - Musical Instruments: Prepare for standardized tests and assessments,28,,False,True,False,False,,,,4.11,0.83,,26,,,,,,vark_auditory
EDU_000857,assessment,Music,Jazz,Understand fundamental concepts and principles,0,20,78,0,Beginner,3.5,https://www.khanacademy.org/math/arithmetic/xa89c0ac1ab1b9de1:arithmetic-subject-mastery,,Music - Jazz: Understand fundamental concepts and principles,32,,False,False,False,False,,,,3.7,0.83,,32,,,,,,vark_reading
EDU_000858,infographic,Music,Composition,Develop research and inquiry skills,73,59,8,49,Intermediate,4.2,https://www.khanacademy.org/math,,Music - Composition: Develop research and inquiry skills,69,,True,False,False,False,,,,3.86,0.75,,80.2,,,,,,vark_visual
EDU_000859,documentary,Music,Music Technology,Build foundation for advanced study,29,99,29,14,Intermediate,4.3,https://www.bbc.co.uk/programmes/b006mgxf,,Music - Music Technology: Build foundation for advanced study,47,,False,False,False,False,,,,4.29,0.75,,55.1,,,,,,vark_auditory
EDU_000860,educational_game,Music,World Music,Develop research and inquiry skills,99,15,19,59,Advanced,4.6,https://www.coolmath-games.com/0-prodigy-math-game,,Music - World Music: Develop research and inquiry skills,46,,False,False,False,True,,,,4.2,0.68,,53.8,,,,,,vark_visual
EDU_000861,podcast,Music,Musical Instruments,Build foundation for advanced study,31,32,75,22,Beginner,4.9,https://www.npr.org/podcasts/510289/planet-money,,Music - Musical Instruments: Build foundation for advanced study,58,,False,True,False,False,,,,4.78,0.93,,69.5,,,,,,vark_reading
EDU_000862,quiz,Music,Jazz,Prepare for standardized tests and assessments,43,54,79,10,Beginner,3.9,https://www.khanacademy.org/math/arithmetic/xa89c0ac1ab1b9de1:arithmetic-subject-mastery,,Music - Jazz: Prepare for standardized tests and assessments,20,,False,False,False,False,,,,3.61,0.88,,18.5,,,,,,vark_reading
EDU_000863,audio,Music,Popular Music,Develop practical skills and competencies,19,1,11,60,Beginner,4,https://www.bbc.co.uk/programmes/b006qykl,,Music - Popular Music: Develop practical skills and competencies,51,,False,True,False,False,,,,4,0.88,,47,,,,,,vark_kinesthetic
EDU_000864,worksheet,Music,Musical Instruments,Analyze and evaluate information critically,51,17,88,24,Advanced,3.8,https://www.education.com/worksheets/math/,,Music - Musical Instruments: Analyze and evaluate information critically,50,,False,False,True,False,,,,4.92,0.9,,50.8,,,,,,vark_reading
EDU_000865,research_paper,Music,Popular Music,Analyze and evaluate information critically,58,90,8,19,Advanced,4,https://en.wikipedia.org/wiki/Portal:Mathematics,,Music - Popular Music: Analyze and evaluate information critically,30,,False,False,True,False,,,,4.89,0.84,,30.5,,,,,,vark_auditory
EDU_000866,podcast,Music,Music Theory,Develop research and inquiry skills,37,33,24,66,Intermediate,4.3,https://www.bbc.co.uk/programmes/b006qykl,,Music - Music Theory: Develop research and inquiry skills,32,,False,True,False,False,,,,4.19,0.8,,37.7,,,,,,vark_kinesthetic
EDU_000867,text,Music,Musical Instruments,Apply knowledge to solve real-world problems,94,4,25,10,Advanced,5,https://www.tenuto.app/,,Music - Musical Instruments: Apply knowledge to solve real-world problems,75,,False,False,True,False,,,,4.34,0.94,,80.1,,,,,,vark_visual
EDU_000868,worksheet,Music,Music Theory,Develop practical skills and competencies,43,83,56,59,Intermediate,4.3,https://www.superteacherworksheets.com/math.html,,Music - Music Theory: Develop practical skills and competencies,43,,False,False,True,False,,,,4,0.61,,42.9,,,,,,vark_auditory
EDU_000869,webinar,Music,Performance,Develop research and inquiry skills,57,59,53,67,Expert,4.6,https://www.edx.org/learn/math,,Music - Performance: Develop research and inquiry skills,61,,False,True,False,False,,,,3.52,0.81,,60.9,,,,,,vark_kinesthetic
EDU_000870,audio,Music,Electronic Music,Prepare for standardized tests and assessments,99,47,55,14,Beginner,3.1,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:foundation,,Music - Electronic Music: Prepare for standardized tests and assessments,36,,False,True,False,False,,,,4.66,0.91,,41.5,,,,,,vark_visual
EDU_000871,animation,Music,Electronic Music,Connect concepts to everyday experiences,53,86,16,59,Expert,4,https://phet.colorado.edu/en/simulations,,Music - Electronic Music: Connect concepts to everyday experiences,36,,True,False,False,False,,,,4.92,0.83,,40.1,,,,,,vark_auditory
EDU_000872,video,Music,World Music,Build foundation for advanced study,32,60,94,35,Beginner,3.7,https://www.edx.org/course/introduction-computer-science-harvardx-cs50x,,Music - World Music: Build foundation for advanced study,43,,True,True,False,False,,,,4.91,0.87,,48.3,,,,,,vark_reading
EDU_000873,audio,Music,Classical Music,Understand fundamental concepts and principles,16,81,41,42,Intermediate,3.7,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:foundation,,Music - Classical Music: Understand fundamental concepts and principles,56,,False,True,False,False,,,,4.86,0.7,,52,,,,,,vark_auditory
EDU_000874,video,Music,Musical Instruments,Analyze and evaluate information critically,28,62,2,24,Intermediate,3.7,https://www.youtube.com/channel/UC7_gcs09iThXybpVgjHZ_7g,,Music - Musical Instruments: Analyze and evaluate information critically,32,,True,True,False,False,,,,4.85,0.69,,38.2,,,,,,vark_auditory
EDU_000875,webinar,Music,Musical Instruments,Apply knowledge to solve real-world problems,15,75,53,54,Beginner,3.6,https://www.khanacademy.org/math,,Music - Musical Instruments: Apply knowledge to solve real-world problems,54,,False,True,False,False,,,,3.85,0.8,,43.4,,,,,,vark_auditory
EDU_000876,podcast,Music,Jazz,Develop research and inquiry skills,80,3,2,6,Advanced,3.8,https://www.npr.org/podcasts/510289/planet-money,,Music - Jazz: Develop research and inquiry skills,81,,False,True,False,False,,,,4.57,0.83,,93,,,,,,vark_visual
EDU_000877,virtual_lab,Languages,Italian,Apply knowledge to solve real-world problems,45,39,99,59,Expert,4.9,https://phet.colorado.edu/en/simulations,,Languages - Italian: Apply knowledge to solve real-world problems,32,,False,False,False,True,,,,3.78,0.93,,32.9,,,,,,vark_reading
EDU_000878,worksheet,Languages,Language Acquisition,Connect concepts to everyday experiences,95,59,20,15,Intermediate,4.4,https://www.khanacademy.org/math/arithmetic/xa89c0ac1ab1b9de1:arithmetic-subject-mastery,,Languages - Language Acquisition: Connect concepts to everyday experiences,56,,False,False,True,False,,,,3.7,0.88,,53.1,,,,,,vark_visual
EDU_000879,virtual_lab,Languages,Language Acquisition,Analyze and evaluate information critically,88,47,47,58,Beginner,4.6,https://www.biologysimulations.com/,,Languages - Language Acquisition: Analyze and evaluate information critically,38,,False,False,False,True,,,,4.71,0.79,,37,,,,,,vark_visual
EDU_000880,lecture,Languages,Chinese,Develop practical skills and competencies,56,55,25,67,Expert,4,https://www.rosettastone.com/,,Languages - Chinese: Develop practical skills and competencies,44,,False,True,False,False,,,,4.69,0.76,,37.2,,,,,,vark_kinesthetic
EDU_000881,webinar,Languages,Second Language Learning,Foster creative thinking and innovation,35,26,98,46,Beginner,4.3,https://www.ted.com/talks,,Languages - Second Language Learning: Foster creative thinking and innovation,29,,False,True,False,False,,,,3.95,0.64,,24.6,,,,,,vark_reading
EDU_000882,worksheet,Languages,Language Acquisition,Foster creative thinking and innovation,60,27,71,41,Intermediate,3,https://www.mathworksheets4kids.com/,,Languages - Language Acquisition: Foster creative thinking and innovation,44,,False,False,True,False,,,,4.82,0.72,,43.1,,,,,,vark_reading
EDU_000883,assessment,Languages,French,Develop research and inquiry skills,16,75,59,51,Advanced,3.8,https://brilliant.org/practice/,,Languages - French: Develop research and inquiry skills,34,,False,False,False,False,,,,4.7,0.9,,40.4,,,,,,vark_auditory
EDU_000884,webinar,Languages,Spanish,Prepare for standardized tests and assessments,28,48,84,20,Advanced,4.4,https://www.futurelearn.com/subjects/maths-courses,,Languages - Spanish: Prepare for standardized tests and assessments,27,,False,True,False,False,,,,3.83,0.7,,26.5,,,,,,vark_reading
EDU_000885,infographic,Languages,Second Language Learning,Prepare for standardized tests and assessments,57,18,71,18,Expert,4.3,https://www.informationisbeautiful.net/,,Languages - Second Language Learning: Prepare for standardized tests and assessments,78,,True,False,False,False,,,,3.96,0.68,,68.7,,,,,,vark_reading
EDU_000886,assessment,Languages,Second Language Learning,Develop research and inquiry skills,41,72,5,17,Expert,3.8,https://brilliant.org/practice/,,Languages - Second Language Learning: Develop research and inquiry skills,36,,False,False,False,False,,,,4.18,0.82,,39,,,,,,vark_auditory
EDU_000887,audio,Languages,English,Build foundation for advanced study,76,57,0,22,Intermediate,3.9,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:foundation,,Languages - English: Build foundation for advanced study,37,,False,True,False,False,,,,4.19,0.69,,38.3,,,,,,vark_visual
EDU_000888,tutorial,Languages,Linguistics,Synthesize information from multiple sources,73,55,11,55,Intermediate,4.3,https://www.rosettastone.com/,,Languages - Linguistics: Synthesize information from multiple sources,36,,False,False,False,False,,,,4.51,0.85,,36.9,,,,,,vark_visual
EDU_000889,presentation,Languages,Linguistics,Understand fundamental concepts and principles,3,24,43,71,Intermediate,3.1,https://www.khanacademy.org/math,,Languages - Linguistics: Understand fundamental concepts and principles,56,,True,False,False,False,,,,4.47,0.76,,63.7,,,,,,vark_kinesthetic
EDU_000890,video,Languages,Hindi,Foster creative thinking and innovation,39,24,72,26,Expert,5,https://www.youtube.com/watch?v=dQw4w9WgXcQ,,Languages - Hindi: Foster creative thinking and innovation,58,,True,True,False,False,,,,4.73,0.72,,50,,,,,,vark_reading
EDU_000891,virtual_lab,Languages,Linguistics,Develop practical skills and competencies,46,25,61,10,Expert,3.2,https://www.biologysimulations.com/,,Languages - Linguistics: Develop practical skills and competencies,30,,False,False,False,True,,,,3.8,0.86,,27.5,,,,,,vark_reading
EDU_000892,podcast,Languages,Chinese,Develop practical skills and competencies,25,59,87,37,Intermediate,4.9,https://www.ted.com/podcasts/ted-talks-daily,,Languages - Chinese: Develop practical skills and competencies,84,,False,True,False,False,,,,3.71,0.85,,69.1,,,,,,vark_reading
EDU_000893,research_paper,Languages,Korean,Apply knowledge to solve real-world problems,51,14,99,59,Expert,3.1,https://en.wikipedia.org/wiki/Portal:Mathematics,,Languages - Korean: Apply knowledge to solve real-world problems,59,,False,False,True,False,,,,4,0.73,,66.8,,,,,,vark_reading
EDU_000894,podcast,Languages,Translation Studies,Synthesize information from multiple sources,80,14,22,18,Advanced,3.3,https://www.npr.org/podcasts/510289/planet-money,,Languages - Translation Studies: Synthesize information from multiple sources,30,,False,True,False,False,,,,4.32,0.66,,34.3,,,,,,vark_visual
EDU_000895,educational_game,Languages,German,Understand fundamental concepts and principles,86,13,11,40,Expert,4.1,https://www.abcya.com/grades/k,,Languages - German: Understand fundamental concepts and principles,56,,False,False,False,True,,,,3.93,0.92,,47.7,,,,,,vark_visual
EDU_000896,infographic,Languages,Translation Studies,Synthesize information from multiple sources,34,25,8,74,Advanced,4.5,https://www.mathsisfun.com/,,Languages - Translation Studies: Synthesize information from multiple sources,42,,True,False,False,False,,,,4.53,0.67,,42.9,,,,,,vark_kinesthetic
EDU_000897,infographic,Languages,Russian,Apply knowledge to solve real-world problems,52,74,34,33,Intermediate,3.2,https://www.mathsisfun.com/,,Languages - Russian: Apply knowledge to solve real-world problems,77,,True,False,False,False,,,,4.83,0.6,,83.8,,,,,,vark_auditory
EDU_000898,webinar,Languages,Japanese,Analyze and evaluate information critically,97,11,54,16,Advanced,4.9,https://www.futurelearn.com/subjects/maths-courses,,Languages - Japanese: Analyze and evaluate information critically,25,,False,True,False,False,,,,4.1,0.83,,20.7,,,,,,vark_visual
EDU_000899,project,Languages,German,Synthesize information from multiple sources,47,100,9,50,Intermediate,4.2,https://www.khanacademy.org/math,,Languages - German: Synthesize information from multiple sources,38,,False,False,False,False,,,,3.93,0.81,,36.4,,,,,,vark_auditory
EDU_000900,worksheet,Languages,English,Understand fundamental concepts and principles,7,36,85,31,Intermediate,3.2,https://www.superteacherworksheets.com/math.html,,Languages - English: Understand fundamental concepts and principles,63,,False,False,True,False,,,,4.1,0.9,,68.4,,,,,,vark_reading
EDU_000901,case_study,Languages,Spanish,Connect concepts to everyday experiences,13,50,61,21,Advanced,3.1,https://en.wikipedia.org/wiki/Portal:Mathematics,,Languages - Spanish: Connect concepts to everyday experiences,49,,False,False,True,False,,,,4.03,0.92,,49.8,,,,,,vark_reading
